Date;TE06 Büro- Raumregelung: Einzelraumregler Temperatur Messwert. [°C];TE07 Büro- Raumregelung: Einzelraumregler Temperatur Messwert. [°C];TE06 Büro- Licht Jalousie Bus- Kommunikation mit CodeSys: Jalusie 1 Stellung [%];TE06 Büro- Licht Jalousie Bus- Kommunikation mit CodeSys: Jalusie 1 Lamellen Stellung [%];TE06 Büro- Licht Jalousie Bus- Kommunikation mit CodeSys: Jalusie 2 Stellung [%];TE06 Büro- Licht Jalousie Bus- Kommunikation mit CodeSys: Jalusie 2 Lamellen Stellung [%];TE07 Büro- Licht Jalousie Bus- Kommunikation mit CodeSys: Jalusie 1 Stellung [%];TE07 Büro- Licht Jalousie Bus- Kommunikation mit CodeSys: Jalusie 1 Lamellen Stellung [%];TE07 Büro- Licht Jalousie Bus- Kommunikation mit CodeSys: Jalusie 2 Stellung [%];TE07 Büro- Licht Jalousie Bus- Kommunikation mit CodeSys: Jalusie 2 Lamellen Stellung [%];MSR02 Wetterstation ALlgemein: aktuelle Lufttemperatur [°C];Aussen Temperatur Freigabe: Übergangszeit Manuel;Aussen Temperatur Freigabe: Automatik Betrieb;Aussen Temperatur Freigabe: Sommerbetrieb Manuel;Aussen Temperatur Freigabe: Winterbetrieb Manuel;Aussen Temperatur Freigabe: Störungen sperren;Aussen Temperatur Freigabe: Sommerbetrieb;Aussen Temperatur Freigabe: Winterbetrieb;Aussen Temperatur Freigabe: Übergangbetrieb
48:00,0;2.280.800.806;2.280.800.806;0;0;0;0;1;0;0;0;1.899.999.976;0;1;0;0;0;0;1;0
49:00,0;2.279.580.065;2.288.125.248;0;0;0;0;1;0;0;0;1.799.999.952;0;1;0;0;0;0;1;0
50:00,0;2.278.359.325;2.286.904.508;0;0;0;0;1;0;0;0;1.899.999.976;0;1;0;0;0;0;1;0
51:00,0;2.278.359.325;2.288.125.248;0;0;0;0;1;0;0;0;2;0;1;0;0;0;0;1;0
52:00,0;2.278.359.325;2.289.345.988;0;0;0;0;1;0;0;0;2.099.999.905;0;1;0;0;0;0;1;0
53:00,0;2.279.580.065;2.289.345.988;0;0;0;0;1;0;0;0;2.099.999.905;0;1;0;0;0;0;1;0
54:00,0;2.275.917.844;2.290.566.729;0;0;0;0;1;0;0;0;2.099.999.905;0;1;0;0;0;0;1;0
55:00,0;2.277.138.585;229.544.969;0;0;0;0;1;0;0;0;2.099.999.905;0;1;0;0;0;0;1;0
56:00,0;2.275.917.844;229.544.969;0;0;0;0;1;0;0;0;2.099.999.905;0;1;0;0;0;0;1;0
57:00,0;2.279.580.065;2.293.008.209;0;0;0;0;1;0;0;0;2.099.999.905;0;1;0;0;0;0;1;0
58:00,0;2.278.359.325;2.293.008.209;0;0;0;0;1;0;0;0;2.200.000.048;0;1;0;0;0;0;1;0
59:00,0;2.275.917.844;2.293.008.209;0;0;0;0;1;0;0;0;2.200.000.048;0;1;0;0;0;0;1;0
00:00,0;2.277.138.585;2.288.125.248;0;0;0;0;1;0;0;0;2.200.000.048;0;1;0;0;0;0;1;0
01:00,0;2.278.359.325;2.288.125.248;0;0;0;0;1;0;0;0;2.200.000.048;0;1;0;0;0;0;1;0
02:00,0;2.280.800.806;2.285.683.767;0;0;0;0;1;0;0;0;2.200.000.048;0;1;0;0;0;0;1;0
03:00,0;2.282.021.546;2.285.683.767;0;0;0;0;1;0;0;0;2.200.000.048;0;1;0;0;0;0;1;0
04:00,0;2.282.021.546;2.282.021.546;0;0;0;0;1;0;0;0;2.200.000.048;0;1;0;0;0;0;1;0
05:00,0;2.282.021.546;2.282.021.546;0;0;0;0;1;0;0;0;2.099.999.905;0;1;0;0;0;0;1;0
06:00,0;2.285.683.767;2.279.580.065;0;0;0;0;1;0;0;0;2;0;1;0;0;0;0;1;0
07:00,0;2.285.683.767;2.275.917.844;0;0;0;0;1;0;0;0;2;0;1;0;0;0;0;1;0
08:00,0;2.288.125.248;2.277.138.585;0;0;0;0;1;0;0;0;2;0;1;0;0;0;0;1;0
09:00,0;2.288.125.248;2.275.917.844;0;0;0;0;1;0;0;0;2;0;1;0;0;0;0;1;0
10:00,0;2.286.904.508;2.274.697.104;0;0;0;0;1;0;0;0;2;0;1;0;0;0;0;1;0
11:00,0;2.288.125.248;2.274.697.104;0;0;0;0;1;0;0;0;2;0;1;0;0;0;0;1;0
12:00,0;2.291.787.469;2.274.697.104;0;0;0;0;1;0;0;0;2;0;1;0;0;0;0;1;0
13:00,0;2.291.787.469;2.275.917.844;0;0;0;0;1;0;0;0;2;0;1;0;0;0;0;1;0
14:00,0;2.290.566.729;2.277.138.585;0;0;0;0;1;0;0;0;2;0;1;0;0;0;0;1;0
15:00,0;2.291.787.469;2.274.697.104;0;0;0;0;1;0;0;0;2;0;1;0;0;0;0;1;0
16:00,0;2.293.008.209;2.277.138.585;0;0;0;0;80;89;82;100;1.899.999.976;0;1;0;0;0;0;1;0
17:00,0;2.293.008.209;2.277.138.585;0;0;0;0;77;0;80;0;2;0;1;0;0;0;0;1;0
18:00,0;2.275.917.844;2.251.503.037;0;0;0;0;77;0;80;0;1.899.999.976;0;1;0;0;0;0;1;0
19:00,0;2.275.917.844;2.253.944.517;0;0;0;0;77;0;80;0;1.899.999.976;0;1;0;0;0;0;1;0
20:00,0;2.271.034.883;2.257.606.738;0;0;0;0;77;0;80;0;1.899.999.976;0;1;0;0;0;0;1;0
21:00,0;2.273.476.363;2.256.385.998;0;0;0;0;77;0;80;0;1.899.999.976;0;1;0;0;0;0;1;0
22:00,0;2.271.034.883;2.258.827.479;0;0;0;0;77;0;80;0;1.899.999.976;0;1;0;0;0;0;1;0
23:00,0;2.272.255.623;226.126.896;0;0;0;0;77;0;80;0;1.899.999.976;0;1;0;0;0;0;1;0
24:00,0;2.271.034.883;226.126.896;0;0;0;0;77;0;80;0;2;0;1;0;0;0;0;1;0
25:00,0;2.268.593.402;226.126.896;0;0;0;0;77;0;80;0;2;0;1;0;0;0;0;1;0
26:00,0;2.269.814.142;22.624.897;0;0;0;0;77;0;80;0;2;0;1;0;0;0;0;1;0
27:00,0;2.268.593.402;2.258.827.479;0;0;0;0;77;0;80;0;2.099.999.905;0;1;0;0;0;0;1;0
28:00,0;2.267.372.662;2.260.048.219;0;0;0;0;77;0;80;0;2.099.999.905;0;1;0;0;0;0;1;0
29:00,0;2.264.931.181;2.260.048.219;0;0;0;0;77;0;80;0;2.099.999.905;0;1;0;0;0;0;1;0
30:00,0;226.371.044;226.126.896;0;0;0;0;77;0;80;0;2.299.999.952;0;1;0;0;0;0;1;0
31:00,0;22.624.897;22.624.897;0;0;0;0;77;0;80;0;2.200.000.048;0;1;0;0;0;0;1;0
32:00,0;226.371.044;226.371.044;0;0;0;0;77;0;80;0;2.299.999.952;0;1;0;0;0;0;1;0
33:00,0;226.371.044;226.126.896;0;0;0;0;77;0;80;0;2.299.999.952;0;1;0;0;0;0;1;0
34:00,0;226.371.044;22.624.897;0;0;0;0;77;0;80;0;2.299.999.952;0;1;0;0;0;0;1;0
35:00,0;226.371.044;226.126.896;0;0;0;0;77;0;80;0;2.200.000.048;0;1;0;0;0;0;1;0
36:00,0;2.264.931.181;226.371.044;0;0;0;0;77;0;80;0;2.200.000.048;0;1;0;0;0;0;1;0
37:00,0;22.624.897;22.624.897;0;0;0;0;77;0;80;0;2.200.000.048;0;1;0;0;0;0;1;0
38:00,0;226.126.896;226.126.896;0;0;0;0;77;0;80;0;2.200.000.048;0;1;0;0;0;0;1;0
39:00,0;2.264.931.181;22.624.897;0;0;0;0;77;0;80;0;2.200.000.048;0;1;0;0;0;0;1;0
40:00,0;22.624.897;22.624.897;0;0;0;0;77;0;80;0;2.099.999.905;0;1;0;0;0;0;1;0
41:00,0;22.624.897;2.260.048.219;0;0;0;0;0;0;5;0;2.200.000.048;0;1;0;0;0;0;1;0
42:00,0;2.260.048.219;2.260.048.219;0;0;0;0;0;0;0;0;2.200.000.048;0;1;0;0;0;0;1;0
43:00,0;2.258.827.479;226.126.896;0;0;0;0;0;0;0;0;2.200.000.048;0;1;0;0;0;0;1;0
44:00,0;2.257.606.738;2.260.048.219;0;0;0;0;0;0;0;0;2.200.000.048;0;1;0;0;0;0;1;0
45:00,0;2.258.827.479;2.260.048.219;0;0;0;0;0;0;0;0;2.099.999.905;0;1;0;0;0;0;1;0
46:00,0;2.260.048.219;2.258.827.479;0;0;0;0;0;0;0;0;2;0;1;0;0;0;0;1;0
47:00,0;2.260.048.219;2.258.827.479;0;0;0;0;0;0;0;0;2.099.999.905;0;1;0;0;0;0;1;0
48:00,0;2.257.606.738;226.126.896;0;0;0;0;0;0;0;0;2;0;1;0;0;0;0;1;0
49:00,0;2.258.827.479;226.126.896;0;0;0;0;0;0;0;0;2;0;1;0;0;0;0;1;0
50:00,0;2.258.827.479;226.126.896;0;0;0;0;0;0;0;0;2.099.999.905;0;1;0;0;0;0;1;0
51:00,0;2.257.606.738;2.258.827.479;0;0;0;0;0;0;0;0;2.200.000.048;0;1;0;0;0;0;1;0
52:00,0;2.258.827.479;226.126.896;0;0;0;0;0;0;0;0;2.200.000.048;0;1;0;0;0;0;1;0
53:00,0;2.255.165.258;2.258.827.479;0;0;0;0;0;0;0;0;2.200.000.048;0;1;0;0;0;0;1;0
54:00,0;2.255.165.258;2.260.048.219;0;0;0;0;0;0;0;0;2.200.000.048;0;1;0;0;0;0;1;0
55:00,0;2.257.606.738;226.126.896;25;100;25;100;25;100;21;100;2.200.000.048;0;1;0;0;0;0;1;0
56:00,0;2.253.944.517;2.258.827.479;47;0;48;0;79;0;80;0;2.200.000.048;0;1;0;0;0;0;1;0
57:00,0;2.255.165.258;2.258.827.479;47;0;48;0;79;0;79;0;2.200.000.048;0;1;0;0;0;0;1;0
58:00,0;2.255.165.258;2.260.048.219;47;0;48;0;79;0;79;0;2.200.000.048;0;1;0;0;0;0;1;0
59:00,0;2.255.165.258;2.258.827.479;47;0;48;0;79;0;79;0;2.299.999.952;0;1;0;0;0;0;1;0
00:00,0;2.257.606.738;226.126.896;47;0;48;0;79;0;79;0;2.299.999.952;0;1;0;0;0;0;1;0
01:00,0;2.255.165.258;2.258.827.479;47;0;48;0;79;0;79;0;2.299.999.952;0;1;0;0;0;0;1;0
02:00,0;2.257.606.738;2.258.827.479;47;0;48;0;79;0;79;0;2.200.000.048;0;1;0;0;0;0;1;0
03:00,0;2.255.165.258;2.258.827.479;4;0;48;0;79;0;79;0;2.099.999.905;0;1;0;0;0;0;1;0
04:00,0;2.255.165.258;2.258.827.479;22;11;30;0;79;0;79;0;2.200.000.048;0;1;0;0;0;0;1;0
05:00,0;2.253.944.517;2.258.827.479;21;0;30;0;79;0;79;0;2.200.000.048;0;1;0;0;0;0;1;0
06:00,0;2.255.165.258;2.260.048.219;21;0;30;0;79;0;79;0;2.200.000.048;0;1;0;0;0;0;1;0
07:00,0;2.253.944.517;2.258.827.479;21;0;30;0;79;0;79;0;2.200.000.048;0;1;0;0;0;0;1;0
08:00,0;2.258.827.479;2.260.048.219;21;0;30;0;79;0;79;0;2.299.999.952;0;1;0;0;0;0;1;0
09:00,0;2.257.606.738;2.258.827.479;21;0;30;0;79;0;79;0;2.299.999.952;0;1;0;0;0;0;1;0
10:00,0;226.126.896;22.624.897;21;0;30;0;79;0;79;0;2.299.999.952;0;1;0;0;0;0;1;0
11:00,0;226.126.896;2.260.048.219;21;0;30;0;79;0;79;0;2.299.999.952;0;1;0;0;0;0;1;0
12:00,0;226.126.896;226.126.896;21;0;30;0;79;0;79;0;2.200.000.048;0;1;0;0;0;0;1;0
13:00,0;2.260.048.219;2.260.048.219;21;0;30;0;79;0;79;0;2.200.000.048;0;1;0;0;0;0;1;0
14:00,0;2.257.606.738;226.126.896;21;0;30;0;79;0;79;0;2.299.999.952;0;1;0;0;0;0;1;0
15:00,0;2.257.606.738;226.126.896;21;0;30;0;79;0;79;0;2.299.999.952;0;1;0;0;0;0;1;0
16:00,0;2.258.827.479;226.126.896;21;0;30;0;79;0;79;0;02. Mai;0;1;0;0;0;0;1;0
17:00,0;2.258.827.479;226.126.896;21;0;30;0;79;0;79;0;2.599.999.905;0;1;0;0;0;0;1;0
18:00,0;2.257.606.738;226.126.896;21;0;30;0;79;0;79;0;2.700.000.048;0;1;0;0;0;0;1;0
19:00,0;2.260.048.219;2.260.048.219;21;0;30;0;79;0;79;0;2.700.000.048;0;1;0;0;0;0;1;0
20:00,0;2.255.165.258;2.260.048.219;21;0;30;0;79;0;79;0;2.599.999.905;0;1;0;0;0;0;1;0
21:00,0;2.253.944.517;226.126.896;21;0;30;0;79;0;79;0;2.599.999.905;0;1;0;0;0;0;1;0
22:00,0;2.253.944.517;226.126.896;21;0;30;0;79;0;79;0;2.700.000.048;0;1;0;0;0;0;1;0
23:00,0;2.257.606.738;22.624.897;21;0;30;0;79;0;79;0;2.700.000.048;0;1;0;0;0;0;1;0
24:00,0;2.255.165.258;226.371.044;21;0;30;0;79;0;79;0;2.700.000.048;0;1;0;0;0;0;1;0
25:00,0;2.252.723.777;226.126.896;21;0;30;0;79;0;79;0;2.799.999.952;0;1;0;0;0;0;1;0
26:00,0;2.251.503.037;2.260.048.219;21;0;30;0;79;0;79;0;2.700.000.048;0;1;0;0;0;0;1;0
27:00,0;2.252.723.777;22.624.897;21;0;30;0;79;0;79;0;2.700.000.048;0;1;0;0;0;0;1;0
28:00,0;2.253.944.517;2.266.151.921;21;0;30;0;79;0;79;0;2.700.000.048;0;1;0;0;0;0;1;0
29:00,0;2.251.503.037;2.260.048.219;21;0;30;0;79;0;79;0;2.700.000.048;0;1;0;0;0;0;1;0
30:00,0;2.250.282.296;226.126.896;21;0;30;0;79;0;79;0;2.799.999.952;0;1;0;0;0;0;1;0
31:00,0;2.251.503.037;226.126.896;21;0;30;0;79;0;79;0;2.799.999.952;0;1;0;0;0;0;1;0
32:00,0;2.250.282.296;22.624.897;21;0;30;0;79;0;79;0;3;0;1;0;0;0;0;1;0
33:00,0;2.247.840.815;2.266.151.921;21;0;30;0;79;0;79;0;3;0;1;0;0;0;0;1;0
34:00,0;2.247.840.815;22.624.897;21;0;30;0;79;0;79;0;3;0;1;0;0;0;0;1;0
35:00,0;2.244.178.594;226.371.044;21;0;30;0;79;0;79;0;3;0;1;0;0;0;0;1;0
36:00,0;2.245.399.335;2.260.048.219;21;0;30;0;79;0;79;0;3;0;1;0;0;0;0;1;0
37:00,0;2.242.957.854;2.266.151.921;21;0;30;0;79;0;79;0;3;0;1;0;0;0;0;1;0
38:00,0;2.245.399.335;226.371.044;21;0;30;0;79;0;79;0;3;0;1;0;0;0;0;1;0
39:00,0;2.245.399.335;22.624.897;21;0;30;0;79;0;79;0;3;0;1;0;0;0;0;1;0
40:00,0;2.247.840.815;226.371.044;21;0;30;0;79;0;79;0;3;0;1;0;0;0;0;1;0
41:00,0;2.245.399.335;2.267.372.662;21;0;30;0;79;0;79;0;3.099.999.905;0;1;0;0;0;0;1;0
42:00,0;2.247.840.815;226.126.896;21;0;30;0;79;0;79;0;3.099.999.905;0;1;0;0;0;0;1;0
43:00,0;2.244.178.594;226.126.896;21;0;30;0;79;0;79;0;3.099.999.905;0;1;0;0;0;0;1;0
44:00,0;2.244.178.594;226.371.044;21;0;30;0;79;0;79;0;3.099.999.905;0;1;0;0;0;0;1;0
45:00,0;2.245.399.335;2.266.151.921;21;0;30;0;79;0;79;0;3.200.000.048;0;1;0;0;0;0;1;0
46:00,0;2.244.178.594;226.371.044;21;0;30;0;79;0;79;0;3.200.000.048;0;1;0;0;0;0;1;0
47:00,0;2.244.178.594;22.624.897;21;0;30;0;79;0;79;0;3.200.000.048;0;1;0;0;0;0;1;0
48:00,0;2.244.178.594;226.371.044;21;0;30;0;79;0;79;0;3.200.000.048;0;1;0;0;0;0;1;0
49:00,0;2.242.957.854;226.371.044;21;0;30;0;79;0;79;0;3.299.999.952;0;1;0;0;0;0;1;0
50:00,0;2.244.178.594;226.371.044;21;0;30;0;79;0;79;0;3.400.000.095;0;1;0;0;0;0;1;0
51:00,0;2.242.957.854;226.126.896;21;0;30;0;79;0;79;0;3.400.000.095;0;1;0;0;0;0;1;0
52:00,0;2.242.957.854;226.371.044;21;0;30;0;79;0;79;0;3.400.000.095;0;1;0;0;0;0;1;0
53:00,0;2.244.178.594;2.266.151.921;21;0;30;0;79;0;79;0;03. Mai;0;1;0;0;0;0;1;0
54:00,0;2.247.840.815;2.266.151.921;21;0;30;0;79;0;79;0;03. Mai;0;1;0;0;0;0;1;0
55:00,0;2.244.178.594;2.267.372.662;21;0;30;0;79;0;79;0;3.400.000.095;0;1;0;0;0;0;1;0
56:00,0;2.245.399.335;22.624.897;21;0;30;0;79;0;79;0;3.400.000.095;0;1;0;0;0;0;1;0
57:00,0;2.244.178.594;226.371.044;21;0;30;0;79;0;79;0;3.299.999.952;0;1;0;0;0;0;1;0
58:00,0;2.244.178.594;22.624.897;21;0;30;0;79;0;79;0;3.299.999.952;0;1;0;0;0;0;1;0
59:00,0;2.244.178.594;2.266.151.921;21;0;30;0;79;0;79;0;3.299.999.952;0;1;0;0;0;0;1;0
00:00,0;2.244.178.594;226.371.044;21;0;30;0;79;0;79;0;3.299.999.952;0;1;0;0;0;0;1;0
01:00,0;2.245.399.335;226.371.044;21;0;30;0;79;0;79;0;3.299.999.952;0;1;0;0;0;0;1;0
02:00,0;2.242.957.854;226.371.044;21;0;30;0;79;0;79;0;3.299.999.952;0;1;0;0;0;0;1;0
03:00,0;2.242.957.854;2.266.151.921;21;0;30;0;79;0;79;0;3.299.999.952;0;1;0;0;0;0;1;0
04:00,0;2.244.178.594;2.269.814.142;21;0;30;0;79;0;79;0;3.400.000.095;0;1;0;0;0;0;1;0
05:00,0;2.242.957.854;226.371.044;21;0;30;0;79;0;79;0;03. Mai;0;1;0;0;0;0;1;0
06:00,0;2.242.957.854;2.266.151.921;21;0;30;0;79;0;79;0;3.599.999.905;0;1;0;0;0;0;1;0
07:00,0;2.242.957.854;2.269.814.142;21;0;30;0;79;0;79;0;3.599.999.905;0;1;0;0;0;0;1;0
08:00,0;2.244.178.594;2.268.593.402;21;0;30;0;79;0;79;0;3.599.999.905;0;1;0;0;0;0;1;0
09:00,0;2.239.295.633;2.267.372.662;21;0;30;0;79;0;79;0;03. Mai;0;1;0;0;0;0;1;0
10:00,0;2.242.957.854;2.268.593.402;21;0;30;0;79;0;79;0;3.599.999.905;0;1;0;0;0;0;1;0
11:00,0;2.241.737.114;2.268.593.402;21;0;30;0;79;0;79;0;3.599.999.905;0;1;0;0;0;0;1;0
12:00,0;2.241.737.114;2.268.593.402;21;0;30;0;79;0;79;0;3.599.999.905;0;1;0;0;0;0;1;0
13:00,0;2.244.178.594;2.266.151.921;21;0;30;0;79;0;79;0;3.599.999.905;0;1;0;0;0;0;1;0
14:00,0;2.242.957.854;2.269.814.142;21;0;30;0;79;0;79;0;3.700.000.048;0;1;0;0;0;0;1;0
15:00,0;2.242.957.854;2.268.593.402;21;0;30;0;79;0;79;0;3.700.000.048;0;1;0;0;0;0;1;0
16:00,0;2.241.737.114;2.269.814.142;21;0;30;0;79;0;79;0;3.700.000.048;0;1;0;0;0;0;1;0
17:00,0;2.242.957.854;2.269.814.142;21;0;30;0;79;0;79;0;3.700.000.048;0;1;0;0;0;0;1;0
18:00,0;2.241.737.114;2.269.814.142;21;0;30;0;79;0;79;0;3.700.000.048;0;1;0;0;0;0;1;0
19:00,0;2.242.957.854;2.269.814.142;21;0;30;0;79;0;79;0;3.700.000.048;0;1;0;0;0;0;1;0
20:00,0;2.242.957.854;2.268.593.402;21;0;30;0;79;0;79;0;3.799.999.952;0;1;0;0;0;0;1;0
21:00,0;2.241.737.114;2.269.814.142;21;0;30;0;79;0;79;0;3.799.999.952;0;1;0;0;0;0;1;0
22:00,0;2.241.737.114;2.271.034.883;21;0;30;0;79;0;79;0;3.900.000.095;0;1;0;0;0;0;1;0
23:00,0;2.242.957.854;2.272.255.623;21;0;30;0;79;0;79;0;3.900.000.095;0;1;0;0;0;0;1;0
24:00,0;2.242.957.854;2.268.593.402;21;0;30;0;79;0;79;0;3.900.000.095;0;1;0;0;0;0;1;0
25:00,0;2.241.737.114;2.272.255.623;21;0;30;0;79;0;79;0;3.900.000.095;0;1;0;0;0;0;1;0
26:00,0;2.242.957.854;2.269.814.142;21;0;30;0;79;0;79;0;3.900.000.095;0;1;0;0;0;0;1;0
27:00,0;2.244.178.594;2.271.034.883;21;0;30;0;79;0;79;0;3.900.000.095;0;1;0;0;0;0;1;0
28:00,0;2.244.178.594;2.269.814.142;21;0;30;0;79;0;79;0;3.900.000.095;0;1;0;0;0;0;1;0
29:00,0;2.245.399.335;2.272.255.623;21;0;30;0;79;0;79;0;3.900.000.095;0;1;0;0;0;0;1;0
30:00,0;2.241.737.114;2.274.697.104;21;0;30;0;79;0;79;0;3.900.000.095;0;1;0;0;0;0;1;0
31:00,0;2.244.178.594;2.271.034.883;21;0;30;0;79;0;79;0;4;0;1;0;0;0;0;1;0
32:00,0;2.242.957.854;2.271.034.883;21;0;30;0;79;0;79;0;4;0;1;0;0;0;0;1;0
33:00,0;2.244.178.594;2.272.255.623;21;0;30;0;79;0;79;0;4;0;1;0;0;0;0;1;0
34:00,0;2.244.178.594;2.275.917.844;21;0;30;0;79;0;79;0;4;0;1;0;0;0;0;1;0
35:00,0;2.244.178.594;2.274.697.104;21;0;30;0;79;0;79;0;4.099.999.905;0;1;0;0;0;0;1;0
36:00,0;2.244.178.594;2.269.814.142;21;0;30;0;79;0;79;0;4.099.999.905;0;1;0;0;0;0;1;0
37:00,0;2.244.178.594;2.274.697.104;21;0;30;0;79;0;79;0;4.199.999.809;0;1;0;0;0;0;1;0
38:00,0;2.245.399.335;2.274.697.104;21;0;30;0;79;22;80;22;4.099.999.905;0;1;0;0;0;0;1;0
39:00,0;2.245.399.335;2.271.034.883;21;0;30;0;79;22;80;22;4.099.999.905;0;1;0;0;0;0;1;0
40:00,0;2.242.957.854;2.275.917.844;21;0;30;0;79;22;80;22;4.199.999.809;0;1;0;0;0;0;1;0
41:00,0;2.242.957.854;2.274.697.104;21;0;30;0;79;22;80;22;4.199.999.809;0;1;0;0;0;0;1;0
42:00,0;2.245.399.335;2.275.917.844;21;0;30;0;79;22;80;22;4.300.000.191;0;1;0;0;0;0;1;0
43:00,0;2.244.178.594;2.275.917.844;21;0;30;0;79;22;80;22;4.400.000.095;0;1;0;0;0;0;1;0
44:00,0;2.244.178.594;2.275.917.844;21;0;30;0;79;22;80;22;04. Mai;0;1;0;0;0;0;1;0
45:00,0;2.244.178.594;2.277.138.585;21;0;30;0;79;22;80;22;4.599.999.905;0;1;0;0;0;0;1;0
46:00,0;2.245.399.335;2.278.359.325;21;0;30;0;79;22;80;22;4.699.999.809;0;1;0;0;0;0;1;0
47:00,0;2.247.840.815;2.274.697.104;21;0;30;0;79;22;80;22;4.800.000.191;0;1;0;0;0;0;1;0
48:00,0;2.250.282.296;2.278.359.325;21;0;30;0;79;22;80;22;4.800.000.191;0;1;0;0;0;0;1;0
49:00,0;2.251.503.037;2.277.138.585;21;0;30;0;79;22;80;22;4.900.000.095;0;1;0;0;0;0;1;0
50:00,0;2.250.282.296;2.278.359.325;21;0;30;0;79;22;80;22;5;0;1;0;0;0;0;1;0
51:00,0;2.251.503.037;2.279.580.065;21;0;30;0;79;22;80;22;5;0;1;0;0;0;0;1;0
52:00,0;2.251.503.037;2.280.800.806;21;0;30;0;79;22;80;22;5.099.999.905;0;1;0;0;0;0;1;0
53:00,0;2.255.165.258;2.279.580.065;21;0;30;0;79;22;80;22;5.099.999.905;0;1;0;0;0;0;1;0
54:00,0;2.255.165.258;2.282.021.546;21;0;30;0;79;22;80;22;5.099.999.905;0;1;0;0;0;0;1;0
55:00,0;2.257.606.738;2.285.683.767;21;0;30;0;79;22;80;22;5.199.999.809;0;1;0;0;0;0;1;0
56:00,0;2.258.827.479;2.284.463.027;21;0;30;0;79;22;80;22;5.300.000.191;0;1;0;0;0;0;1;0
57:00,0;2.258.827.479;2.280.800.806;21;0;30;0;79;22;80;22;05. Mai;0;1;0;0;0;0;1;0
58:00,0;2.260.048.219;2.282.021.546;21;0;30;0;79;22;80;22;5.599.999.905;0;1;0;0;0;0;1;0
59:00,0;226.371.044;2.282.021.546;21;0;30;0;79;22;80;22;5.800.000.191;0;1;0;0;0;0;1;0
00:00,0;22.624.897;2.284.463.027;21;0;30;0;80;67;80;67;5.800.000.191;0;1;0;0;0;0;1;0
01:00,0;2.267.372.662;2.285.683.767;21;0;30;0;80;67;80;67;5.800.000.191;0;1;0;0;0;0;1;0
02:00,0;2.267.372.662;2.288.125.248;21;0;30;0;80;67;80;67;5.800.000.191;0;1;0;0;0;0;1;0
03:00,0;2.264.931.181;2.286.904.508;21;0;30;0;80;67;80;67;5.800.000.191;0;1;0;0;0;0;1;0
04:00,0;2.264.931.181;2.288.125.248;21;0;30;0;80;67;80;67;5.900.000.095;0;1;0;0;0;0;1;0
05:00,0;2.271.034.883;2.288.125.248;21;0;30;0;80;67;80;67;5.900.000.095;0;1;0;0;0;0;1;0
06:00,0;2.272.255.623;2.286.904.508;21;0;30;0;80;67;80;67;6.099.999.905;0;1;0;0;0;0;1;0
07:00,0;2.269.814.142;2.288.125.248;21;0;30;0;80;67;80;67;6.199.999.809;0;1;0;0;0;0;1;0
08:00,0;2.272.255.623;2.293.008.209;21;0;30;0;80;67;80;67;6.199.999.809;0;1;0;0;0;0;1;0
09:00,0;2.275.917.844;229.544.969;21;0;30;0;80;67;80;67;6;0;1;0;0;0;0;1;0
10:00,0;2.277.138.585;2.293.008.209;21;0;30;0;80;67;80;67;6;0;1;0;0;0;0;1;0
11:00,0;2.277.138.585;229.422.895;21;0;30;0;80;67;80;67;6;0;1;0;0;0;0;1;0
12:00,0;2.279.580.065;2.289.345.988;21;0;30;0;80;67;80;67;6.099.999.905;0;1;0;0;0;0;1;0
13:00,0;2.278.359.325;2.293.008.209;21;0;30;0;80;67;80;67;6;0;1;0;0;0;0;1;0
14:00,0;2.277.138.585;2.289.345.988;21;0;30;0;80;67;80;67;6;0;1;0;0;0;0;1;0
15:00,0;2.279.580.065;2.290.566.729;21;0;30;0;80;67;80;67;6.099.999.905;0;1;0;0;0;0;1;0
16:00,0;2.279.580.065;2.289.345.988;21;0;30;0;80;67;80;67;6.099.999.905;0;1;0;0;0;0;1;0
17:00,0;2.278.359.325;2.290.566.729;21;0;30;0;80;67;80;67;6.099.999.905;0;1;0;0;0;0;1;0
18:00,0;2.278.359.325;2.289.345.988;21;0;30;0;80;67;80;67;6.199.999.809;0;1;0;0;0;0;1;0
19:00,0;2.282.021.546;2.286.904.508;21;0;30;0;80;67;80;67;6.199.999.809;0;1;0;0;0;0;1;0
20:00,0;2.282.021.546;2.288.125.248;21;0;30;0;80;67;80;67;6.199.999.809;0;1;0;0;0;0;1;0
21:00,0;2.288.125.248;2.288.125.248;21;0;30;0;80;67;80;67;6;0;1;0;0;0;0;1;0
22:00,0;2.289.345.988;2.286.904.508;21;0;30;0;80;67;80;67;5.900.000.095;0;1;0;0;0;0;1;0
23:00,0;2.288.125.248;2.285.683.767;21;0;30;0;80;67;80;67;5.900.000.095;0;1;0;0;0;0;1;0
24:00,0;2.290.566.729;2.285.683.767;21;0;30;0;80;67;80;67;5.900.000.095;0;1;0;0;0;0;1;0
25:00,0;2.289.345.988;2.286.904.508;21;0;30;0;80;67;80;67;5.900.000.095;0;1;0;0;0;0;1;0
26:00,0;2.291.787.469;2.286.904.508;21;0;30;0;80;67;80;67;5.900.000.095;0;1;0;0;0;0;1;0
27:00,0;2.288.125.248;2.284.463.027;21;0;30;0;80;67;80;67;5.900.000.095;0;1;0;0;0;0;1;0
