Datum;TE06 Büro- Raumregelung: Einzelraumregler Temperatur Messwert, [°C];TE06 Büro- Raumregelung: Einzelraumregler Temperatur Sollwert, [°C];TE06 Büro- Raumregelung: Fensterkontakt: Fensterkontakt Kippflügel;TE06 Büro- Raumregelung: Fensterkontakt: Fensterkontakt Drehflügel;TE06 Büro- Raumregelung: Fensterkontakt: Fenster gescholssen;TE06 Büro- Raumregelung: Fensterkontakt: Fenster geoeffnet;TE06 Büro- Raumregelung: Fensterkontakt: Fenster gekippt;TE06 Büro- Raumregelung: Fensterkontakt: Fensterkontakt unzulaessiger Zustnad;TE06 Büro- Licht Jalousie Bus- Kommunikation mit CodeSys: Jalusie 1 Stellung [%];TE06 Büro- Licht Jalousie Bus- Kommunikation mit CodeSys: Jalusie 1 Lamellen Stellung [%];TE06 Büro- Licht Jalousie Bus- Kommunikation mit CodeSys: Jalusie 2 Stellung [%];TE06 Büro- Licht Jalousie Bus- Kommunikation mit CodeSys: Jalusie 2 Lamellen Stellung [%];TE07 Büro- Raumregelung: Einzelraumregler Temperatur Messwert, [°C];TE07 Büro- Raumregelung: Einzelraumregler Temperatur Sollwert, [°C];TE07 Büro- Raumregelung: Fensterkontakt: Fensterkontakt Kippflügel;TE07 Büro- Raumregelung: Fensterkontakt: Fensterkontakt Drehflügel;TE07 Büro- Raumregelung: Fensterkontakt: Fenster gescholssen;TE07 Büro- Raumregelung: Fensterkontakt: Fenster geoeffnet;TE07 Büro- Raumregelung: Fensterkontakt: Fenster gekippt;TE07 Büro- Raumregelung: Fensterkontakt: Fensterkontakt unzulaessiger Zustnad;TE07 Büro- Licht Jalousie Bus- Kommunikation mit CodeSys: Jalusie 1 Stellung [%];TE07 Büro- Licht Jalousie Bus- Kommunikation mit CodeSys: Jalusie 1 Lamellen Stellung [%];TE07 Büro- Licht Jalousie Bus- Kommunikation mit CodeSys: Jalusie 2 Stellung [%];TE07 Büro- Licht Jalousie Bus- Kommunikation mit CodeSys: Jalusie 2 Lamellen Stellung [%];MSR02 Wetterstation ALlgemein: aktuelle Lufttemperatur [°C];TE06 Büro Vorregelung: Berechnete Leistung [W], BEACHTE: Durchfluss nur über Ventil-Sekundär-Primär gemessen!;TE07 Büro Vorregelung: Berechnete Leistung [W], BEACHTE: Durchfluss nur über Ventil-Sekundär-Primär gemessen!;Aussen Temperatur Freigabe: Übergangszeit Manuel;Aussen Temperatur Freigabe: Automatik Betrieb;Aussen Temperatur Freigabe: Sommerbetrieb Manuel;Aussen Temperatur Freigabe: Winterbetrieb Manuel;Aussen Temperatur Freigabe: Störungen sperren;Aussen Temperatur Freigabe: Sommerbetrieb;Aussen Temperatur Freigabe: Winterbetrieb;Aussen Temperatur Freigabe: Übergangbetrieb;TE06 Büro- Licht Jalousie Bus- Kommunikation mit CodeSys: Bewegungsmelder Betriebsmeldung;TE07 Büro- Licht Jalousie Bus- Kommunikation mit CodeSys: Bewegungsmelder Betriebsmeldung;MSR02 Wetterstation Luxmeter 0 - 120klux: Analoges Luxmeter [lux]: Messung
12.03.2025 11:00:00,000;23,2840968047121;22;0;0;1;1;0;0;47;0;30;0;23,1498153630177;23;0;1;1;0;0;0;81;100;79;100;15,8999996185303;0;0;0;1;0;0;0;0;1;0;1;1;28803,3692434461
12.03.2025 11:30:00,000;23,2840968047121;22;0;0;1;1;0;0;47;0;30;0;23,0765709402753;23;0;1;1;0;0;0;81;100;79;100;12,5;0;0;0;1;0;0;0;0;1;0;1;1;94214,3009735404
12.03.2025 12:00:00,000;23,3451338236641;22;0;0;1;1;0;0;47;0;30;0;23,0521561326945;23;0;1;1;0;0;0;81;100;79;100;10,8000001907349;0;0;0;1;0;0;0;0;1;0;1;1;29506,5157017731
12.03.2025 12:30:00,000;23,2963042085025;22;0;0;1;1;0;0;47;0;30;0;23,0277413251137;23;0;1;1;0;0;0;79;0;77;0;10,3999996185303;0;0;0;1;0;0;0;0;1;0;1;1;21303,1403546251
12.03.2025 13:00:00,000;23,1986449781793;22;0;0;1;1;0;0;47;0;30;0;22,9544969023713;23;0;1;1;0;0;0;79;0;77;0;11,1000003814697;0;0;0;1;0;0;0;0;1;0;1;1;21185,9492782373
12.03.2025 13:30:00,000;23,1376079592273;22;0;0;1;1;0;0;47;0;30;0;22,8202154606769;23;0;1;1;0;0;0;79;0;77;0;11,5;0;0;0;1;0;0;0;0;1;0;1;1;19721,0608233894
12.03.2025 14:00:00,000;23,0521561326945;22;0;0;1;1;0;0;47;0;30;0;22,8934598834193;23;0;1;1;0;0;0;79;0;77;0;11,8999996185303;0;0;0;1;0;0;0;0;1;0;0;1;23353,9841914121
12.03.2025 14:30:00,000;23,0033265175329;22;0;0;1;1;0;0;47;0;30;0;22,8934598834193;23;0;1;1;0;0;0;79;0;77;0;11,8999996185303;0;0;0;1;0;0;0;0;1;0;1;1;23090,3042695395
12.03.2025 15:00:00,000;22,9667043061617;22;0;0;1;1;0;0;47;0;30;0;22,7713858455153;23;0;1;1;0;0;0;79;0;77;0;12,3999996185303;0;0;0;1;0;0;0;0;1;0;1;1;20160,5273598437
12.03.2025 15:30:00,000;22,9178746910001;22;0;0;1;1;0;0;47;0;30;0;22,9667043061617;23;0;1;1;0;0;0;79;0;77;0;12,1999998092651;0;0;0;1;0;0;0;0;1;0;1;1;16498,3062227241
12.03.2025 16:00:00,000;22,8080080568865;22;0;0;1;1;0;0;47;0;30;0;22,9056672872097;23;0;1;1;0;0;0;79;0;77;0;12,3000001907349;0;0;0;1;0;0;0;0;1;0;0;1;12978,9117099521
12.03.2025 16:30:00,000;22,6859340189825;22;0;0;1;1;0;0;47;0;30;0;22,8202154606769;23;0;1;1;0;0;0;79;0;77;0;11,8999996185303;0;0;0;1;0;0;0;0;1;0;0;1;7383,03781243324
12.03.2025 17:00:00,000;22,6004821924497;22;0;0;1;1;0;0;47;0;30;0;22,8568376720481;23;0;1;1;0;0;0;79;0;77;0;11,8000001907349;0;13,875556424247;0;1;0;0;0;0;1;0;0;1;3398,54121524705
12.03.2025 17:30:00,000;22,4539933469649;22;0;0;1;1;0;0;47;0;30;0;22,7591784417249;23;0;1;1;0;0;0;0;0;0;0;10,6999998092651;0;0;0;1;0;0;0;0;1;0;0;0;673,848689230018
12.03.2025 18:00:00,000;22,3563341166417;22;0;0;1;1;0;0;47;0;30;0;22,8568376720481;23;0;1;1;0;0;0;79;11;80;11;10,5;0;22,8013667049407;0;1;0;0;0;0;1;0;0;1;175,786614581744
12.03.2025 18:30:00,000;22,6126895962401;22;0;0;1;1;0;0;47;0;30;0;23,1498153630177;23;0;1;1;0;0;0;78;0;79;0;10;0;0;0;1;0;0;0;0;1;0;0;1;175,786614581744
12.03.2025 19:00:00,000;22,6248970000305;22;0;0;1;1;0;0;47;0;30;0;23,1131931516465;23;0;1;1;0;0;0;0;0;0;0;9,89999961853027;0;0;0;1;0;0;0;0;1;0;0;0;146,488845484787
12.03.2025 19:30:00,000;22,6004821924497;22;0;0;1;1;0;0;47;0;30;0;23,0277413251137;23;0;1;1;0;0;0;0;0;0;0;9,80000019073486;0;0;0;1;0;0;0;0;1;0;0;0;146,488845484787
12.03.2025 20:00:00,000;22,6004821924497;22;0;0;1;1;0;0;47;0;30;0;22,9300820947905;23;0;1;1;0;0;0;0;0;0;0;9,5;0;0;0;1;0;0;0;0;1;0;0;0;146,488845484787
12.03.2025 20:30:00,000;22,5882747886593;22;0;0;1;1;0;0;47;0;30;0;22,9056672872097;23;0;1;1;0;0;0;0;0;0;0;8,80000019073486;0;0;0;1;0;0;0;0;1;0;0;0;175,786614581744
12.03.2025 21:00:00,000;22,5272377697073;22;0;0;1;1;0;0;47;0;30;0;22,8202154606769;23;0;1;1;0;0;0;0;0;0;0;8,69999980926514;0;0;0;1;0;0;0;0;1;0;0;0;175,786614581744
12.03.2025 21:30:00,000;22,4906155583361;22;0;0;1;1;0;0;47;0;30;0;22,7713858455153;23;0;1;1;0;0;0;0;0;0;0;8,30000019073486;0;521,835911627875;0;1;0;0;0;0;1;0;0;0;146,488845484787
12.03.2025 22:00:00,000;22,4784081545457;22;0;0;1;1;0;0;47;0;30;0;22,8446302682577;23;0;1;1;0;0;0;0;0;0;0;8,30000019073486;0;0;0;1;0;0;0;0;1;0;0;0;146,488845484787
12.03.2025 22:30:00,000;22,4295785393841;22;0;0;1;1;0;0;47;0;30;0;22,7835932493057;23;0;1;1;0;0;0;0;0;0;0;8,10000038146973;0;0;0;1;0;0;0;0;1;0;0;0;175,786614581744
12.03.2025 23:00:00,000;22,4051637318033;22;0;0;1;1;0;0;47;0;30;0;22,8446302682577;23;0;1;1;0;0;0;0;0;0;0;8;0;0;0;1;0;0;0;0;1;0;0;0;146,488845484787
12.03.2025 23:30:00,000;22,3563341166417;22;0;0;1;1;0;0;47;0;30;0;22,8568376720481;23;0;1;1;0;0;0;0;0;0;0;7,59999990463257;0;102,419757277171;0;1;0;0;0;0;1;0;0;0;175,786614581744
13.03.2025 00:00:00,000;22,3197119052705;22;0;0;1;1;0;0;47;0;30;0;22,8080080568865;23;0;1;1;0;0;0;0;0;0;0;7,30000019073486;0;0;0;1;0;0;0;0;1;0;0;0;146,488845484787
13.03.2025 00:30:00,000;22,270882290109;22;0;0;1;1;0;0;47;0;30;0;22,9422894985809;23;0;1;1;0;0;0;0;0;0;0;7,19999980926514;0;0;0;1;0;0;0;0;1;0;0;0;146,488845484787
13.03.2025 01:00:00,000;22,2586748863186;22;0;0;1;1;0;0;47;0;30;0;22,7591784417249;23;0;1;1;0;0;0;0;0;0;0;7,19999980926514;0;3,49201850149368;0;1;0;0;0;0;1;0;0;0;146,488845484787
13.03.2025 01:30:00,000;22,2586748863186;22;0;0;1;1;0;0;47;0;30;0;22,8202154606769;23;0;1;1;0;0;0;0;0;0;0;6,69999980926514;0;0;0;1;0;0;0;0;1;0;0;0;87,8933072908719
13.03.2025 02:00:00,000;22,2342600787378;22;0;0;1;1;0;0;47;0;30;0;22,9544969023713;23;0;1;1;0;0;0;0;0;0;0;6,69999980926514;0;0;0;1;0;0;0;0;1;0;0;0;146,488845484787
13.03.2025 02:30:00,000;22,2342600787378;22;0;0;1;1;0;0;47;0;30;0;22,8080080568865;23;0;1;1;0;0;0;0;0;0;0;6,80000019073486;0;82,9921320410832;0;1;0;0;0;0;1;0;0;0;175,786614581744
13.03.2025 03:00:00,000;22,1732230597858;22;0;0;1;1;0;0;47;0;30;0;22,7958006530961;23;0;1;1;0;0;0;0;0;0;0;6,59999990463257;0;0;0;1;0;0;0;0;1;0;0;0;146,488845484787
13.03.2025 03:30:00,000;22,148808252205;22;0;0;1;1;0;0;47;0;30;0;22,9056672872097;23;0;1;1;0;0;0;0;0;0;0;6,69999980926514;0;0;0;1;0;0;0;0;1;0;0;0;146,488845484787
13.03.2025 04:00:00,000;22,1366008484146;22;0;0;1;1;0;0;47;0;30;0;22,8202154606769;23;0;1;1;0;0;0;0;0;0;0;6,40000009536743;0;75,7287087008158;0;1;0;0;0;0;1;0;0;0;146,488845484787
13.03.2025 04:30:00,000;22,1243934446242;22;0;0;1;1;0;0;47;0;30;0;22,7835932493057;23;0;1;1;0;0;0;0;0;0;0;6;0;0;0;1;0;0;0;0;1;0;0;0;146,488845484787
13.03.2025 05:00:00,000;22,1121860408338;22;0;0;1;1;0;0;47;0;30;0;22,8568376720481;23;0;1;1;0;0;0;0;0;0;0;5,90000009536743;0;0;0;1;0;0;0;0;1;0;0;0;146,488845484787
13.03.2025 05:30:00,000;22,0755638294626;22;0;0;1;1;0;0;47;0;30;0;22,9544969023713;23;0;1;1;0;0;0;0;0;0;0;5,59999990463257;0;0;0;1;0;0;0;0;1;0;0;0;87,8933072908719
13.03.2025 06:00:00,000;21,8314157536546;22;0;0;1;1;0;0;47;0;30;0;22,5882747886593;23;0;1;1;0;0;0;0;0;0;0;5,30000019073486;0;104,453413286845;0;1;0;0;0;0;1;0;0;0;205,084383678701
13.03.2025 06:30:00,000;21,8924527726066;22;0;0;1;1;0;0;47;0;30;0;22,6126895962401;23;0;1;1;0;0;0;81;0;78;0;5,09999990463257;15,3198388315842;33,0941041035125;0;1;0;0;0;0;1;0;1;1;1171,91076387829
13.03.2025 07:00:00,000;21,904660176397;22;0;0;1;1;0;0;47;0;30;0;22,5394451734977;23;0;1;1;0;0;0;81;0;78;0;4,90000009536743;0;17,4702292859819;0;1;0;0;0;0;1;0;1;1;2666,09698782311
13.03.2025 07:30:00,000;21,8802453688162;22;0;0;1;1;0;0;47;0;30;0;22,5882747886593;23;0;1;1;0;0;0;81;0;78;0;4,69999980926514;0;30,4316992340085;0;1;0;0;0;0;1;0;1;1;8877,22403637806
13.03.2025 08:00:00,000;21,9901120029298;22;0;0;1;1;0;0;0;11;0;11;22,7103488265633;23;0;1;1;0;0;0;81;0;78;0;4,80000019073486;0;18,7818084716796;0;1;0;0;0;0;1;0;1;1;12598,0407116916
13.03.2025 08:30:00,000;22,0633564256722;22;0;0;1;1;0;0;0;11;0;11;22,8690450758385;23;0;1;1;0;0;0;81;11;78;11;5,09999990463257;0;27,685533173879;0;1;0;0;0;0;1;0;1;1;22709,433271279
13.03.2025 09:00:00,000;22,2586748863186;22;0;0;1;1;0;0;0;11;0;11;22,8446302682577;23;0;1;1;0;0;0;81;11;78;11;5,59999990463257;0;51,4079627041287;0;1;0;0;0;0;1;0;1;1;28891,262550737
13.03.2025 09:30:00,000;22,3563341166417;22;0;0;1;1;0;0;0;11;0;11;22,8812524796289;23;0;1;1;0;0;0;81;44;79;44;6,19999980926514;0;0;0;1;0;0;0;0;1;0;1;1;21156,6515091403
13.03.2025 10:00:00,000;22,4906155583361;22;0;0;1;1;0;0;0;11;0;11;22,9422894985809;23;0;1;1;0;0;0;81;44;79;44;7,40000009536743;0;0;0;1;0;0;0;0;1;0;1;1;36072,8782006287
13.03.2025 10:30:00,000;22,7835932493057;22;0;0;1;1;0;0;0;11;0;11;23,0765709402753;23;0;1;1;0;0;0;81;44;79;44;7,90000009536743;0;0;0;1;0;0;0;0;1;0;1;1;33641,1633655812
13.03.2025 11:00:00,000;23,0765709402753;22;0;0;1;1;0;0;0;11;0;11;23,0765709402753;23;0;1;1;0;0;0;82;100;79;100;7,59999990463257;0;0;0;1;0;0;0;0;1;0;1;1;36190,0692770165
13.03.2025 11:30:00,000;23,1864375743889;22;0;0;1;1;0;0;0;11;0;11;22,9911191137425;23;0;1;1;0;0;0;82;100;79;100;8,5;0;0;0;1;0;0;0;0;1;0;1;1;46799,5239112522
13.03.2025 12:00:00,000;23,2474745933409;22;0;0;1;1;0;0;0;11;0;11;23,0155339213233;23;0;1;1;0;0;0;81;44;79;44;9;0;0;0;1;0;0;0;0;1;0;1;1;31853,9994506668
13.03.2025 12:30:00,000;23,2352671895505;22;0;0;1;1;0;0;0;11;0;11;23,1620227668081;23;0;1;1;0;0;0;81;0;78;0;8,80000019073486;0;0;0;1;0;0;0;0;1;0;1;1;24818,87264626
13.03.2025 13:00:00,000;23,2840968047121;22;0;0;1;1;0;0;0;11;0;11;23,1620227668081;23;0;1;1;0;0;0;81;0;78;0;8,5;0;0;0;1;0;0;0;0;1;0;1;1;18344,0656758324
13.03.2025 13:30:00,000;23,2840968047121;22;0;0;1;1;0;0;0;11;0;11;23,1986449781793;23;0;1;1;0;0;0;81;0;78;0;8,80000019073486;0;0;0;1;0;0;0;0;1;0;1;1;23910,6418042543
13.03.2025 14:00:00,000;23,2474745933409;22;0;0;1;1;0;0;0;11;0;11;23,1131931516465;23;0;1;1;0;0;0;81;0;78;0;8,39999961853027;0;0;0;1;0;0;0;0;1;0;1;1;11601,9165623951
13.03.2025 14:30:00,000;23,1742301705985;22;0;0;1;1;0;0;0;11;0;11;23,2352671895505;23;0;1;1;0;0;0;81;0;78;0;7,69999980926514;0;0;0;1;0;0;0;0;1;0;1;1;9873,34818567461
13.03.2025 15:00:00,000;23,1376079592273;22;0;0;1;1;0;0;0;11;0;11;23,1986449781793;23;0;1;1;0;0;0;81;0;78;0;7,5;0;0;0;1;0;0;0;0;1;0;1;1;4541,15421002838
13.03.2025 15:30:00,000;23,0765709402753;22;0;0;1;1;0;0;0;11;0;11;23,2108523819697;23;0;1;1;0;0;0;81;0;78;0;7;0;0;0;1;0;0;0;0;1;0;1;1;1552,78176213874
13.03.2025 16:00:00,000;23,0765709402753;22;0;0;1;1;0;0;0;11;0;11;23,1254005554369;23;0;1;1;0;0;0;81;0;78;0;5,90000009536743;0;0;0;1;0;0;0;0;1;0;1;1;1318,39960936308
13.03.2025 16:30:00,000;23,0399487289041;22;0;0;1;1;0;0;0;11;0;11;23,0887783440657;23;0;1;1;0;0;0;81;0;78;0;4,90000009536743;0;0;0;1;0;0;0;0;1;0;1;1;3955,19882808924
13.03.2025 17:00:00,000;22,9178746910001;22;0;0;1;1;0;0;0;11;0;11;22,9056672872097;23;0;1;1;0;0;0;0;0;0;0;5;0;0;0;1;0;0;0;0;1;0;0;0;878,933072908719
13.03.2025 17:30:00,000;22,7103488265633;22;0;0;1;1;0;0;0;11;0;11;22,7835932493057;23;0;1;1;0;0;0;0;0;0;0;4,80000019073486;0;14,5440317840573;0;1;0;0;0;0;1;0;0;0;439,46653645436
13.03.2025 18:00:00,000;22,6004821924497;22;0;0;1;1;0;0;0;11;0;11;22,7958006530961;23;0;1;1;0;0;0;0;0;0;0;4,5;0;0;0;1;0;0;0;0;1;0;0;0;146,488845484787
13.03.2025 18:30:00,000;22,7835932493057;22;0;0;1;1;0;0;0;11;0;11;23,1131931516465;23;0;1;1;0;0;0;80;0;80;0;4,69999980926514;0;0;0;1;0;0;0;0;1;0;0;1;146,488845484787
13.03.2025 19:00:00,000;22,7591784417249;22;0;0;1;1;0;0;0;11;0;11;23,0399487289041;23;0;1;1;0;0;0;0;0;0;0;4,5;0;0;0;1;0;0;0;0;1;0;0;0;146,488845484787
13.03.2025 19:30:00,000;22,7225562303537;22;0;0;1;1;0;0;0;11;0;11;22,9911191137425;23;0;1;1;0;0;0;0;0;0;0;3,90000009536743;0;0;0;1;0;0;0;0;1;0;0;1;146,488845484787
13.03.2025 20:00:00,000;22,6981414227729;22;0;0;1;1;0;0;0;11;0;11;22,9300820947905;23;0;1;1;0;0;0;0;0;0;0;3,59999990463257;0;0;0;1;0;0;0;0;1;0;1;1;146,488845484787
13.03.2025 20:30:00,000;22,6737266151921;22;0;0;1;1;0;0;0;11;0;11;22,8690450758385;23;0;1;1;0;0;0;0;0;0;0;3,09999990463257;0;0;0;1;0;0;0;0;1;0;0;0;87,8933072908719
13.03.2025 21:00:00,000;22,6004821924497;22;0;0;1;1;0;0;0;11;0;11;22,7835932493057;23;0;1;1;0;0;0;0;0;0;0;3,09999990463257;0;0;0;1;0;0;0;0;1;0;0;0;146,488845484787
13.03.2025 21:30:00,000;22,5760673848689;22;0;0;1;1;0;0;0;11;0;11;22,9789117099521;23;0;1;1;0;0;0;0;0;0;0;3,29999995231628;0;0;0;1;0;0;0;0;1;0;0;0;146,488845484787
13.03.2025 22:00:00,000;22,5150303659169;22;0;0;1;1;0;0;0;11;0;11;22,8080080568865;23;0;1;1;0;0;0;0;0;0;0;3;0;0;0;1;0;0;0;0;1;0;0;0;87,8933072908719
13.03.2025 22:30:00,000;22,5028229621265;22;0;0;1;1;0;0;0;11;0;11;22,9422894985809;23;0;1;1;0;0;0;0;0;0;0;3,09999990463257;0;0;0;1;0;0;0;0;1;0;0;0;146,488845484787
13.03.2025 23:00:00,000;22,5394451734977;22;0;0;1;1;0;0;0;11;0;11;22,9056672872097;23;0;1;1;0;0;0;0;0;0;0;3,09999990463257;0;94,1154382031762;0;1;0;0;0;0;1;0;1;1;87,8933072908719
13.03.2025 23:30:00,000;22,4784081545457;22;0;0;1;1;0;0;0;11;0;11;22,7713858455153;23;0;1;1;0;0;0;0;0;0;0;2,70000004768372;0;83,8285087076825;0;1;0;0;0;0;1;0;0;1;87,8933072908719
14.03.2025 00:00:00,000;22,4173711355937;22;0;0;1;1;0;0;0;11;0;11;22,7835932493057;23;0;1;1;0;0;0;0;0;0;0;2,70000004768372;0;0;0;1;0;0;0;0;1;0;0;0;146,488845484787
14.03.2025 00:30:00,000;22,3563341166417;22;0;0;1;1;0;0;0;11;0;11;22,7835932493057;23;0;1;1;0;0;0;0;0;0;0;2,5;0;0;0;1;0;0;0;0;1;0;0;0;146,488845484787
14.03.2025 01:00:00,000;22,3441267128513;22;0;0;1;1;0;0;0;11;0;11;22,8568376720481;23;0;1;1;0;0;0;0;0;0;0;2,90000009536743;0;0;0;1;0;0;0;0;1;0;0;0;146,488845484787
14.03.2025 01:30:00,000;22,2464674825282;22;0;0;1;1;0;0;0;11;0;11;22,9300820947905;23;0;1;1;0;0;0;0;0;0;0;2,70000004768372;0;0;0;1;0;0;0;0;1;0;0;0;146,488845484787
14.03.2025 02:00:00,000;22,2342600787378;22;0;0;1;1;0;0;0;11;0;11;22,8812524796289;23;0;1;1;0;0;0;0;0;0;0;3;0;75,6960833672423;0;1;0;0;0;0;1;0;0;0;146,488845484787
14.03.2025 02:30:00,000;22,148808252205;22;0;0;1;1;0;0;0;11;0;11;22,8202154606769;23;0;1;1;0;0;0;0;0;0;0;3,29999995231628;0;171,487532821654;0;1;0;0;0;0;1;0;0;0;146,488845484787
14.03.2025 03:00:00,000;22,148808252205;22;0;0;1;1;0;0;0;11;0;11;22,7713858455153;23;0;1;1;0;0;0;0;0;0;0;3,40000009536743;0;92,6740833333333;0;1;0;0;0;0;1;0;0;0;146,488845484787
14.03.2025 03:30:00,000;22,1243934446242;22;0;0;1;1;0;0;0;11;0;11;22,7835932493057;23;0;1;1;0;0;0;0;0;0;0;3,40000009536743;0;39,5706906734039;0;1;0;0;0;0;1;0;0;0;146,488845484787
14.03.2025 04:00:00,000;22,0755638294626;22;0;0;1;1;0;0;0;11;0;11;22,7713858455153;23;0;1;1;0;0;0;0;0;0;0;3,40000009536743;0;0;0;1;0;0;0;0;1;0;0;0;146,488845484787
14.03.2025 04:30:00,000;22,0389416180914;22;0;0;1;1;0;0;0;11;0;11;22,8568376720481;23;0;1;1;0;0;0;0;0;0;0;3,59999990463257;0;0;0;1;0;0;0;0;1;0;0;0;146,488845484787
14.03.2025 05:00:00,000;22,0145268105106;22;0;0;1;1;0;0;0;11;0;11;22,9422894985809;23;0;1;1;0;0;0;0;0;0;0;3,70000004768372;0;0;0;1;0;0;0;0;1;0;0;0;87,8933072908719
14.03.2025 05:30:00,000;21,965697195349;22;0;0;1;1;0;0;0;11;0;11;22,9056672872097;23;0;1;1;0;0;0;0;0;0;0;3,20000004768372;0;0;0;1;0;0;0;0;1;0;0;0;175,786614581744
14.03.2025 06:00:00,000;21,7459639271218;22;0;0;1;1;0;0;0;11;0;11;22,6371044038209;23;0;1;1;0;0;0;79;0;79;0;3;744,507725660536;42,5227094590925;0;1;0;0;0;0;1;0;0;1;175,786614581744
14.03.2025 06:30:00,000;21,8680379650258;22;0;0;1;1;0;0;0;11;0;11;22,6248970000305;23;0;1;1;0;0;0;0;0;0;0;3;27,446136480543;81,7199278471208;0;1;0;0;0;0;1;0;0;0;585,955381939146
14.03.2025 07:00:00,000;21,782586138493;22;0;0;1;1;0;0;0;11;0;11;22,6371044038209;23;0;1;1;0;0;0;0;0;0;0;3;0;78,7489259329903;0;1;0;0;0;0;1;0;0;0;1552,78176213874
14.03.2025 07:30:00,000;21,8924527726066;22;0;0;1;1;0;0;0;11;0;11;22,6371044038209;23;0;1;1;0;0;0;79;0;80;0;3,09999990463257;30,6410723571777;60,531136538188;0;1;0;0;0;0;1;0;0;1;2578,20368053224
14.03.2025 08:00:00,000;21,8070009460738;22;0;0;1;1;0;0;0;11;0;11;22,7225562303537;23;0;1;1;0;0;0;0;0;0;0;3,09999990463257;0;68,5695778927268;0;1;0;0;0;0;1;0;0;0;6914,27350688192
14.03.2025 08:30:00,000;21,9534897915586;22;0;0;1;1;0;0;0;11;0;11;22,8202154606769;23;0;1;1;0;0;0;0;0;0;0;3,29999995231628;0;74,0399926588273;0;1;0;0;0;0;1;0;0;0;15736,5642262032
14.03.2025 09:00:00,000;21,843623157445;22;0;0;1;1;0;0;0;11;0;11;22,8690450758385;23;0;1;1;0;0;0;0;0;0;0;3,59999990463257;0;72,1760736740961;0;1;0;0;0;0;1;0;0;0;18607,745597705
14.03.2025 09:30:00,000;21,8314157536546;22;0;0;1;1;0;0;0;11;0;11;22,7469710379345;23;0;1;1;0;0;0;77;0;81;0;3,79999995231628;0;88,7401242234973;0;1;0;0;0;0;1;0;0;1;13389,0804773095
14.03.2025 10:00:00,000;21,7947935422834;22;0;0;1;1;0;0;0;11;0;11;22,8690450758385;23;0;1;1;0;0;0;0;0;0;0;4,09999990463257;787,035812274509;65,4087563874992;0;1;0;0;0;0;1;0;0;0;17084,2616046632
14.03.2025 10:30:00,000;21,8924527726066;22;0;0;1;1;0;0;0;11;0;11;22,7958006530961;23;0;1;1;0;0;0;80;0;80;0;4,69999980926514;0;0;0;1;0;0;0;0;1;0;0;1;10049,1348002564
14.03.2025 11:00:00,000;21,8802453688162;22;0;0;1;1;0;0;0;11;0;11;22,7469710379345;23;0;1;1;0;0;0;80;0;80;0;4,40000009536743;0;64,3116243837151;0;1;0;0;0;0;1;0;1;1;10928,0678731651
14.03.2025 11:30:00,000;21,782586138493;22;0;0;1;1;0;0;0;11;0;11;22,8934598834193;23;0;1;1;0;0;0;0;0;0;0;4,19999980926514;0;57,7489271519979;0;1;0;0;0;0;1;0;0;0;10400,7080294198
14.03.2025 12:00:00,000;21,9290749839778;22;0;0;1;1;0;0;0;11;0;11;22,7713858455153;23;0;1;1;0;0;0;0;0;0;0;4;0;132,856652153863;0;1;0;0;0;0;1;0;0;0;8701,43742179632
14.03.2025 12:30:00,000;21,8070009460738;22;0;0;1;1;0;0;0;11;0;11;22,8446302682577;23;0;1;1;0;0;0;0;0;0;0;3,79999995231628;0;0;0;1;0;0;0;0;1;0;0;0;6474,80697042756
14.03.2025 13:00:00,000;21,8924527726066;22;0;0;1;1;0;0;0;11;0;11;22,8568376720481;23;0;1;1;0;0;0;0;0;0;0;3,70000004768372;0;89,043335520426;0;1;0;0;0;0;1;0;0;0;9023,71288186285
14.03.2025 13:30:00,000;21,843623157445;22;0;0;1;1;0;0;0;11;0;11;22,7469710379345;23;0;1;1;0;0;0;0;0;0;0;3,40000009536743;0;30,5397194544469;0;1;0;0;0;0;1;0;0;0;9814,7526474807
14.03.2025 14:00:00,000;21,9290749839778;22;0;0;1;1;0;0;0;11;0;11;22,8812524796289;23;0;1;1;0;0;0;0;0;0;0;3,59999990463257;0;0;0;1;0;0;0;0;1;0;0;0;9961,24149296548
14.03.2025 14:30:00,000;21,8070009460738;22;0;0;1;1;0;0;0;11;0;11;22,8690450758385;23;0;1;1;0;0;0;0;0;0;0;3,59999990463257;0;64,7280906100808;0;1;0;0;0;0;1;0;0;0;12803,1250953703
14.03.2025 15:00:00,000;21,7947935422834;22;0;0;1;1;0;0;0;11;0;11;22,7958006530961;23;0;1;1;0;0;0;0;0;0;0;3,40000009536743;0;0;0;1;0;0;0;0;1;0;0;0;19545,2742088076
14.03.2025 15:30:00,000;21,9412823877682;22;0;0;1;1;0;0;0;11;0;11;22,9056672872097;23;0;1;1;0;0;0;0;0;0;0;3,70000004768372;0;0;0;1;0;0;0;0;1;0;0;0;21859,7979674673
14.03.2025 16:00:00,000;21,8802453688162;22;0;0;1;1;0;0;0;11;0;11;22,8446302682577;23;0;1;1;0;0;0;0;0;0;0;4;0;135,921982652452;0;1;0;0;0;0;1;0;0;0;11924,1920224616
